Age,Attrition,Attrition Date,Business Travel,Department,Distance From Home,Education,Education Field,Employee Number,Gender,Job Level,Job Role,Marital Status,Monthly Income,Num Companies Worked,Over Time,Over18,Percent Salary Hike,Random Number,Stock Option Level,Survey Questions,Survey Values,Total Working Years,Training Times Last Year,Years At Company,Years In Current Role,Years Since Last Promotion,Years With Curr Manager,Daily Rate,Employee Count,Hourly Rate,Monthly Rate,Performance Rating,Standard Hours
32,No,,Frequent,Sales,10,Master's Degree,Marketing,1853,Male,2,Sales Executive,Single,4648,8,Without Overtime,Y,13,107,None,Job Involvement,Moderate,4,2,0,0,0,0,1318,1,79,26075,3,80
31,No,,Frequent,Sales,2,Master's Degree,Other,1613,Male,2,Sales Executive,Single,5332,7,Without Overtime,Y,13,27,None,Job Involvement,Moderate,10,3,5,2,0,3,715,1,54,21602,3,80
47,No,,Frequent,Sales,4,High School,Medical,467,Male,2,Sales Representative,Single,2976,3,Without Overtime,Y,19,45,None,Job Satisfaction,Moderate,5,3,0,0,0,0,1309,1,99,25751,3,80
33,No,,Frequent,Sales,10,Bachelor's Degree,Marketing,446,Male,2,Sales Executive,Single,4682,3,Without Overtime,Y,14,107,None,Relationship Satisfaction,Moderate,9,6,7,7,0,1,508,1,46,4317,3,80
32,No,,Frequent,Sales,10,Master's Degree,Marketing,1853,Male,2,Sales Executive,Single,4648,8,Without Overtime,Y,13,107,None,Relationship Satisfaction,Moderate,4,2,0,0,0,0,1318,1,79,26075,3,80
28,No,,Frequent,Sales,7,Bachelor's Degree,Life Sciences,1507,Male,2,Sales Executive,Single,4898,0,Without Overtime,Y,14,108,None,Work Life Balance,Moderate,5,5,4,2,1,3,467,1,55,11827,3,80
26,No,,Frequent,Sales,1,Bachelor's Degree,Medical,956,Male,2,Sales Executive,Single,4294,1,Without Overtime,Y,12,24,None,Work Life Balance,Moderate,7,2,7,7,0,7,1283,1,52,11148,3,80
47,No,,Frequent,Sales,4,High School,Medical,467,Male,2,Sales Representative,Single,2976,3,Without Overtime,Y,19,45,None,Work Life Balance,Moderate,5,3,0,0,0,0,1309,1,99,25751,3,80
31,No,,Frequent,Sales,2,Master's Degree,Other,1613,Male,2,Sales Executive,Single,5332,7,Without Overtime,Y,13,27,None,Work Life Balance,Moderate,10,3,5,2,0,3,715,1,54,21602,3,80
32,No,,Frequent,Sales,10,Master's Degree,Marketing,1853,Male,2,Sales Executive,Single,4648,8,Without Overtime,Y,13,107,None,Environment Satisfaction,High,4,2,0,0,0,0,1318,1,79,26075,3,80
31,No,,Frequent,Sales,2,Master's Degree,Other,1613,Male,2,Sales Executive,Single,5332,7,Without Overtime,Y,13,27,None,Environment Satisfaction,High,10,3,5,2,0,3,715,1,54,21602,3,80
29,No,,Frequent,Sales,2,Associates Degree,Life Sciences,388,Male,2,Sales Executive,Single,4554,1,Without Overtime,Y,18,43,None,Job Satisfaction,High,10,3,10,7,0,9,442,1,44,20260,3,80
33,No,,Frequent,Sales,10,Bachelor's Degree,Marketing,446,Male,2,Sales Executive,Single,4682,3,Without Overtime,Y,14,107,None,Job Satisfaction,High,9,6,7,7,0,1,508,1,46,4317,3,80
32,No,,Frequent,Sales,10,Master's Degree,Marketing,1853,Male,2,Sales Executive,Single,4648,8,Without Overtime,Y,13,107,None,Job Satisfaction,High,4,2,0,0,0,0,1318,1,79,26075,3,80
28,No,,Frequent,Sales,7,Bachelor's Degree,Life Sciences,1507,Male,2,Sales Executive,Single,4898,0,Without Overtime,Y,14,108,None,Relationship Satisfaction,High,5,5,4,2,1,3,467,1,55,11827,3,80
31,No,,Frequent,Sales,2,Master's Degree,Other,1613,Male,2,Sales Executive,Single,5332,7,Without Overtime,Y,13,27,None,Relationship Satisfaction,High,10,3,5,2,0,3,715,1,54,21602,3,80
32,No,,Frequent,Sales,10,Master's Degree,Marketing,1853,Male,2,Sales Executive,Single,4648,8,Without Overtime,Y,13,107,None,Work Life Balance,High,4,2,0,0,0,0,1318,1,79,26075,3,80
37,No,,Rare,Human Resources,8,Associates Degree,Other,1794,Male,2,Human Resources,Divorced,4071,2,Without Overtime,Y,13,53,None,Job Satisfaction,Low,19,4,10,0,4,7,1239,1,89,12832,3,80
37,No,,Rare,Human Resources,8,Associates Degree,Other,1794,Male,2,Human Resources,Divorced,4071,2,Without Overtime,Y,13,53,None,Work Life Balance,Low,19,4,10,0,4,7,1239,1,89,12832,3,80
37,No,,Rare,Human Resources,8,Associates Degree,Other,1794,Male,2,Human Resources,Divorced,4071,2,Without Overtime,Y,13,53,None,Environment Satisfaction,Moderate,19,4,10,0,4,7,1239,1,89,12832,3,80
37,No,,Rare,Human Resources,8,Associates Degree,Other,1794,Male,2,Human Resources,Divorced,4071,2,Without Overtime,Y,13,53,None,Job Involvement,Moderate,19,4,10,0,4,7,1239,1,89,12832,3,80
37,No,,Rare,Human Resources,8,Associates Degree,Other,1794,Male,2,Human Resources,Divorced,4071,2,Without Overtime,Y,13,53,None,Relationship Satisfaction,Moderate,19,4,10,0,4,7,1239,1,89,12832,3,80
28,No,,Rare,Human Resources,8,Associates Degree,Medical,869,Male,1,Human Resources,Divorced,4936,1,Without Overtime,Y,13,69,100-200,Environment Satisfaction,Low,6,6,5,1,0,4,1169,1,63,23965,3,80
28,No,,Rare,Human Resources,8,Associates Degree,Medical,869,Male,1,Human Resources,Divorced,4936,1,Without Overtime,Y,13,69,100-200,Job Involvement,Low,6,6,5,1,0,4,1169,1,63,23965,3,80
28,No,,Rare,Human Resources,8,Associates Degree,Medical,869,Male,1,Human Resources,Divorced,4936,1,Without Overtime,Y,13,69,100-200,Work Life Balance,Moderate,6,6,5,1,0,4,1169,1,63,23965,3,80
28,No,,Rare,Human Resources,8,Associates Degree,Medical,869,Male,1,Human Resources,Divorced,4936,1,Without Overtime,Y,13,69,100-200,Job Satisfaction,High,6,6,5,1,0,4,1169,1,63,23965,3,80
28,No,,Rare,Human Resources,8,Associates Degree,Medical,869,Male,1,Human Resources,Divorced,4936,1,Without Overtime,Y,13,69,100-200,Relationship Satisfaction,High,6,6,5,1,0,4,1169,1,63,23965,3,80
41,No,,Rare,Human Resources,10,Master's Degree,Human Resources,731,Male,5,Manager,Divorced,19141,3,Without Overtime,Y,15,163,More than 500,Environment Satisfaction,Low,23,2,21,6,12,6,427,1,73,8861,3,80
41,No,,Rare,Human Resources,10,Master's Degree,Human Resources,731,Male,5,Manager,Divorced,19141,3,Without Overtime,Y,15,163,More than 500,Job Involvement,Low,23,2,21,6,12,6,427,1,73,8861,3,80
41,No,,Rare,Human Resources,10,Master's Degree,Human Resources,731,Male,5,Manager,Divorced,19141,3,Without Overtime,Y,15,163,More than 500,Relationship Satisfaction,Low,23,2,21,6,12,6,427,1,73,8861,3,80
41,No,,Rare,Human Resources,10,Master's Degree,Human Resources,731,Male,5,Manager,Divorced,19141,3,Without Overtime,Y,15,163,More than 500,Work Life Balance,Low,23,2,21,6,12,6,427,1,73,8861,3,80
41,No,,Rare,Human Resources,10,Master's Degree,Human Resources,731,Male,5,Manager,Divorced,19141,3,Without Overtime,Y,15,163,More than 500,Job Satisfaction,High,23,2,21,6,12,6,427,1,73,8861,3,80
31,No,,Rare,Human Resources,2,Bachelor's Degree,Human Resources,424,Male,2,Human Resources,Married,6410,3,Without Overtime,Y,12,43,None,Environment Satisfaction,Very Low,9,1,2,2,1,0,106,1,62,17822,3,80
31,No,,Rare,Human Resources,2,Bachelor's Degree,Human Resources,424,Male,2,Human Resources,Married,6410,3,Without Overtime,Y,12,43,None,Job Satisfaction,Very Low,9,1,2,2,1,0,106,1,62,17822,3,80
59,No,,Rare,Human Resources,6,Associates Degree,Medical,321,Male,1,Human Resources,Married,2267,8,Without Overtime,Y,17,55,None,Environment Satisfaction,Low,7,2,2,2,2,2,818,1,52,25657,3,80
31,No,,Rare,Human Resources,2,Bachelor's Degree,Human Resources,424,Male,2,Human Resources,Married,6410,3,Without Overtime,Y,12,43,None,Job Involvement,Low,9,1,2,2,1,0,106,1,62,17822,3,80
29,No,,Rare,Human Resources,6,High School,Medical,1865,Male,1,Human Resources,Married,2804,1,Without Overtime,Y,11,55,None,Job Involvement,Low,1,3,1,0,0,0,352,1,87,15434,3,80
29,No,,Rare,Human Resources,6,High School,Medical,1865,Male,1,Human Resources,Married,2804,1,Without Overtime,Y,11,55,None,Job Satisfaction,Low,1,3,1,0,0,0,352,1,87,15434,3,80
59,No,,Rare,Human Resources,6,Associates Degree,Medical,321,Male,1,Human Resources,Married,2267,8,Without Overtime,Y,17,55,None,Work Life Balance,Low,7,2,2,2,2,2,818,1,52,25657,3,80
59,No,,Rare,Human Resources,6,Associates Degree,Medical,321,Male,1,Human Resources,Married,2267,8,Without Overtime,Y,17,55,None,Job Involvement,Moderate,7,2,2,2,2,2,818,1,52,25657,3,80
59,No,,Rare,Human Resources,6,Associates Degree,Medical,321,Male,1,Human Resources,Married,2267,8,Without Overtime,Y,17,55,None,Job Satisfaction,Moderate,7,2,2,2,2,2,818,1,52,25657,3,80
31,No,,Rare,Human Resources,2,Bachelor's Degree,Human Resources,424,Male,2,Human Resources,Married,6410,3,Without Overtime,Y,12,43,None,Work Life Balance,Moderate,9,1,2,2,1,0,106,1,62,17822,3,80
29,No,,Rare,Human Resources,6,High School,Medical,1865,Male,1,Human Resources,Married,2804,1,Without Overtime,Y,11,55,None,Work Life Balance,Moderate,1,3,1,0,0,0,352,1,87,15434,3,80
29,No,,Rare,Human Resources,6,High School,Medical,1865,Male,1,Human Resources,Married,2804,1,Without Overtime,Y,11,55,None,Environment Satisfaction,High,1,3,1,0,0,0,352,1,87,15434,3,80
59,No,,Rare,Human Resources,6,Associates Degree,Medical,321,Male,1,Human Resources,Married,2267,8,Without Overtime,Y,17,55,None,Relationship Satisfaction,High,7,2,2,2,2,2,818,1,52,25657,3,80
31,No,,Rare,Human Resources,2,Bachelor's Degree,Human Resources,424,Male,2,Human Resources,Married,6410,3,Without Overtime,Y,12,43,None,Relationship Satisfaction,High,9,1,2,2,1,0,106,1,62,17822,3,80
29,No,,Rare,Human Resources,6,High School,Medical,1865,Male,1,Human Resources,Married,2804,1,Without Overtime,Y,11,55,None,Relationship Satisfaction,High,1,3,1,0,0,0,352,1,87,15434,3,80
34,No,,Rare,Human Resources,3,Associates Degree,Human Resources,847,Male,1,Human Resources,Married,3737,0,Without Overtime,Y,19,58,100-200,Work Life Balance,Very Low,4,1,3,2,0,2,829,1,88,2243,3,80
33,No,,Rare,Human Resources,2,Bachelor's Degree,Human Resources,1207,Male,1,Human Resources,Married,3600,1,Without Overtime,Y,13,43,100-200,Environment Satisfaction,Low,5,2,5,4,1,4,147,1,99,8429,3,80
41,No,,Rare,Human Resources,1,Bachelor's Degree,Human Resources,734,Male,5,Manager,Married,19189,1,Without Overtime,Y,12,28,100-200,Job Involvement,Low,22,3,22,7,2,10,314,1,59,19562,3,80
36,No,,Rare,Human Resources,13,Bachelor's Degree,Human Resources,829,Male,1,Human Resources,Married,2143,4,Without Overtime,Y,13,208,100-200,Job Satisfaction,Low,8,2,5,2,0,4,1041,1,36,25527,3,80
54,No,,Rare,Human Resources,19,Master's Degree,Medical,698,Male,3,Human Resources,Married,10725,2,Without Overtime,Y,15,146,100-200,Job Satisfaction,Low,16,1,9,7,7,1,397,1,88,6729,3,80
36,No,,Rare,Human Resources,13,Bachelor's Degree,Human Resources,829,Male,1,Human Resources,Married,2143,4,Without Overtime,Y,13,208,100-200,Relationship Satisfaction,Low,8,2,5,2,0,4,1041,1,36,25527,3,80
41,No,,Rare,Human Resources,1,Bachelor's Degree,Human Resources,734,Male,5,Manager,Married,19189,1,Without Overtime,Y,12,28,100-200,Relationship Satisfaction,Low,22,3,22,7,2,10,314,1,59,19562,3,80
34,No,,Rare,Human Resources,3,Associates Degree,Human Resources,847,Male,1,Human Resources,Married,3737,0,Without Overtime,Y,19,58,100-200,Environment Satisfaction,Moderate,4,1,3,2,0,2,829,1,88,2243,3,80
38,No,,Rare,Human Resources,1,Bachelor's Degree,Human Resources,1152,Male,1,Human Resources,Married,2844,1,Without Overtime,Y,13,28,100-200,Environment Satisfaction,Moderate,7,2,7,6,5,0,433,1,37,6004,3,80
36,No,,Rare,Human Resources,13,Bachelor's Degree,Human Resources,829,Male,1,Human Resources,Married,2143,4,Without Overtime,Y,13,208,100-200,Environment Satisfaction,Moderate,8,2,5,2,0,4,1041,1,36,25527,3,80
54,No,,Rare,Human Resources,19,Master's Degree,Medical,698,Male,3,Human Resources,Married,10725,2,Without Overtime,Y,15,146,100-200,Environment Satisfaction,Moderate,16,1,9,7,7,1,397,1,88,6729,3,80
34,No,,Rare,Human Resources,3,Associates Degree,Human Resources,847,Male,1,Human Resources,Married,3737,0,Without Overtime,Y,19,58,100-200,Job Involvement,Moderate,4,1,3,2,0,2,829,1,88,2243,3,80
33,No,,Rare,Human Resources,2,Bachelor's Degree,Human Resources,1207,Male,1,Human Resources,Married,3600,1,Without Overtime,Y,13,43,100-200,Job Involvement,Moderate,5,2,5,4,1,4,147,1,99,8429,3,80
36,No,,Rare,Human Resources,13,Bachelor's Degree,Human Resources,829,Male,1,Human Resources,Married,2143,4,Without Overtime,Y,13,208,100-200,Job Involvement,Moderate,8,2,5,2,0,4,1041,1,36,25527,3,80
54,No,,Rare,Human Resources,19,Master's Degree,Medical,698,Male,3,Human Resources,Married,10725,2,Without Overtime,Y,15,146,100-200,Job Involvement,Moderate,16,1,9,7,7,1,397,1,88,6729,3,80
33,No,,Rare,Human Resources,2,Bachelor's Degree,Human Resources,1207,Male,1,Human Resources,Married,3600,1,Without Overtime,Y,13,43,100-200,Job Satisfaction,Moderate,5,2,5,4,1,4,147,1,99,8429,3,80
38,No,,Rare,Human Resources,1,Bachelor's Degree,Human Resources,1152,Male,1,Human Resources,Married,2844,1,Without Overtime,Y,13,28,100-200,Job Satisfaction,Moderate,7,2,7,6,5,0,433,1,37,6004,3,80
41,No,,Rare,Human Resources,1,Bachelor's Degree,Human Resources,734,Male,5,Manager,Married,19189,1,Without Overtime,Y,12,28,100-200,Job Satisfaction,Moderate,22,3,22,7,2,10,314,1,59,19562,3,80
34,No,,Rare,Human Resources,3,Associates Degree,Human Resources,847,Male,1,Human Resources,Married,3737,0,Without Overtime,Y,19,58,100-200,Relationship Satisfaction,Moderate,4,1,3,2,0,2,829,1,88,2243,3,80
54,No,,Rare,Human Resources,19,Master's Degree,Medical,698,Male,3,Human Resources,Married,10725,2,Without Overtime,Y,15,146,100-200,Relationship Satisfaction,Moderate,16,1,9,7,7,1,397,1,88,6729,3,80
33,No,,Rare,Human Resources,2,Bachelor's Degree,Human Resources,1207,Male,1,Human Resources,Married,3600,1,Without Overtime,Y,13,43,100-200,Work Life Balance,Moderate,5,2,5,4,1,4,147,1,99,8429,3,80
36,No,,Rare,Human Resources,13,Bachelor's Degree,Human Resources,829,Male,1,Human Resources,Married,2143,4,Without Overtime,Y,13,208,100-200,Work Life Balance,Moderate,8,2,5,2,0,4,1041,1,36,25527,3,80
41,No,,Rare,Human Resources,1,Bachelor's Degree,Human Resources,734,Male,5,Manager,Married,19189,1,Without Overtime,Y,12,28,100-200,Work Life Balance,Moderate,22,3,22,7,2,10,314,1,59,19562,3,80
41,No,,Rare,Human Resources,1,Bachelor's Degree,Human Resources,734,Male,5,Manager,Married,19189,1,Without Overtime,Y,12,28,100-200,Environment Satisfaction,High,22,3,22,7,2,10,314,1,59,19562,3,80
38,No,,Rare,Human Resources,1,Bachelor's Degree,Human Resources,1152,Male,1,Human Resources,Married,2844,1,Without Overtime,Y,13,28,100-200,Job Involvement,High,7,2,7,6,5,0,433,1,37,6004,3,80
34,No,,Rare,Human Resources,3,Associates Degree,Human Resources,847,Male,1,Human Resources,Married,3737,0,Without Overtime,Y,19,58,100-200,Job Satisfaction,High,4,1,3,2,0,2,829,1,88,2243,3,80
33,No,,Rare,Human Resources,2,Bachelor's Degree,Human Resources,1207,Male,1,Human Resources,Married,3600,1,Without Overtime,Y,13,43,100-200,Relationship Satisfaction,High,5,2,5,4,1,4,147,1,99,8429,3,80
38,No,,Rare,Human Resources,1,Bachelor's Degree,Human Resources,1152,Male,1,Human Resources,Married,2844,1,Without Overtime,Y,13,28,100-200,Relationship Satisfaction,High,7,2,7,6,5,0,433,1,37,6004,3,80
38,No,,Rare,Human Resources,1,Bachelor's Degree,Human Resources,1152,Male,1,Human Resources,Married,2844,1,Without Overtime,Y,13,28,100-200,Work Life Balance,High,7,2,7,6,5,0,433,1,37,6004,3,80
54,No,,Rare,Human Resources,19,Master's Degree,Medical,698,Male,3,Human Resources,Married,10725,2,Without Overtime,Y,15,146,100-200,Work Life Balance,High,16,1,9,7,7,1,397,1,88,6729,3,80
29,No,,Rare,Human Resources,17,Bachelor's Degree,Other,1419,Male,3,Human Resources,Single,7988,1,Without Overtime,Y,13,98,None,Job Satisfaction,Very Low,10,3,10,9,0,9,332,1,51,9769,3,80
29,No,,Rare,Human Resources,17,Bachelor's Degree,Other,1419,Male,3,Human Resources,Single,7988,1,Without Overtime,Y,13,98,None,Relationship Satisfaction,Very Low,10,3,10,9,0,9,332,1,51,9769,3,80
45,No,,Rare,Human Resources,24,Master's Degree,Medical,1049,Male,1,Human Resources,Single,2177,1,Without Overtime,Y,16,181,None,Relationship Satisfaction,Very Low,6,3,6,3,0,4,788,1,36,8318,3,80
56,No,,Rare,Human Resources,8,Master's Degree,Life Sciences,1338,Male,5,Manager,Single,19717,6,Without Overtime,Y,14,117,None,Relationship Satisfaction,Very Low,36,4,7,3,7,7,206,1,99,4022,3,80
35,No,,Rare,Human Resources,8,Master's Degree,Technical Degree,1164,Male,1,Human Resources,Single,4323,1,Without Overtime,Y,17,141,None,Work Life Balance,Very Low,6,2,5,4,1,4,528,1,100,7108,3,80
43,No,,Rare,Human Resources,2,Bachelor's Degree,Life Sciences,1778,Male,1,Human Resources,Single,3539,0,Without Overtime,Y,13,39,None,Environment Satisfaction,Low,10,5,9,7,1,8,244,1,97,5033,3,80
29,No,,Rare,Human Resources,17,Bachelor's Degree,Other,1419,Male,3,Human Resources,Single,7988,1,Without Overtime,Y,13,98,None,Environment Satisfaction,Low,10,3,10,9,0,9,332,1,51,9769,3,80
45,No,,Rare,Human Resources,24,Master's Degree,Medical,1049,Male,1,Human Resources,Single,2177,1,Without Overtime,Y,16,181,None,Environment Satisfaction,Low,6,3,6,3,0,4,788,1,36,8318,3,80
29,No,,Rare,Human Resources,17,Bachelor's Degree,Other,1419,Male,3,Human Resources,Single,7988,1,Without Overtime,Y,13,98,None,Job Involvement,Low,10,3,10,9,0,9,332,1,51,9769,3,80
45,No,,Rare,Human Resources,24,Master's Degree,Medical,1049,Male,1,Human Resources,Single,2177,1,Without Overtime,Y,16,181,None,Job Satisfaction,Low,6,3,6,3,0,4,788,1,36,8318,3,80
56,No,,Rare,Human Resources,8,Master's Degree,Life Sciences,1338,Male,5,Manager,Single,19717,6,Without Overtime,Y,14,117,None,Job Satisfaction,Low,36,4,7,3,7,7,206,1,99,4022,3,80
43,No,,Rare,Human Resources,2,Bachelor's Degree,Life Sciences,1778,Male,1,Human Resources,Single,3539,0,Without Overtime,Y,13,39,None,Relationship Satisfaction,Low,10,5,9,7,1,8,244,1,97,5033,3,80
35,No,,Rare,Human Resources,8,Master's Degree,Technical Degree,1164,Male,1,Human Resources,Single,4323,1,Without Overtime,Y,17,141,None,Relationship Satisfaction,Low,6,2,5,4,1,4,528,1,100,7108,3,80
29,No,,Rare,Human Resources,17,Bachelor's Degree,Other,1419,Male,3,Human Resources,Single,7988,1,Without Overtime,Y,13,98,None,Work Life Balance,Low,10,3,10,9,0,9,332,1,51,9769,3,80
35,No,,Rare,Human Resources,8,Master's Degree,Technical Degree,1164,Male,1,Human Resources,Single,4323,1,Without Overtime,Y,17,141,None,Environment Satisfaction,Moderate,6,2,5,4,1,4,528,1,100,7108,3,80
43,No,,Rare,Human Resources,2,Bachelor's Degree,Life Sciences,1778,Male,1,Human Resources,Single,3539,0,Without Overtime,Y,13,39,None,Job Involvement,Moderate,10,5,9,7,1,8,244,1,97,5033,3,80
45,No,,Rare,Human Resources,24,Master's Degree,Medical,1049,Male,1,Human Resources,Single,2177,1,Without Overtime,Y,16,181,None,Job Involvement,Moderate,6,3,6,3,0,4,788,1,36,8318,3,80
35,No,,Rare,Human Resources,8,Master's Degree,Technical Degree,1164,Male,1,Human Resources,Single,4323,1,Without Overtime,Y,17,141,None,Job Involvement,Moderate,6,2,5,4,1,4,528,1,100,7108,3,80
56,No,,Rare,Human Resources,8,Master's Degree,Life Sciences,1338,Male,5,Manager,Single,19717,6,Without Overtime,Y,14,117,None,Job Involvement,Moderate,36,4,7,3,7,7,206,1,99,4022,3,80
35,No,,Rare,Human Resources,8,Master's Degree,Technical Degree,1164,Male,1,Human Resources,Single,4323,1,Without Overtime,Y,17,141,None,Job Satisfaction,Moderate,6,2,5,4,1,4,528,1,100,7108,3,80
43,No,,Rare,Human Resources,2,Bachelor's Degree,Life Sciences,1778,Male,1,Human Resources,Single,3539,0,Without Overtime,Y,13,39,None,Work Life Balance,Moderate,10,5,9,7,1,8,244,1,97,5033,3,80
45,No,,Rare,Human Resources,24,Master's Degree,Medical,1049,Male,1,Human Resources,Single,2177,1,Without Overtime,Y,16,181,None,Work Life Balance,Moderate,6,3,6,3,0,4,788,1,36,8318,3,80
56,No,,Rare,Human Resources,8,Master's Degree,Life Sciences,1338,Male,5,Manager,Single,19717,6,Without Overtime,Y,14,117,None,Work Life Balance,Moderate,36,4,7,3,7,7,206,1,99,4022,3,80
56,No,,Rare,Human Resources,8,Master's Degree,Life Sciences,1338,Male,5,Manager,Single,19717,6,Without Overtime,Y,14,117,None,Environment Satisfaction,High,36,4,7,3,7,7,206,1,99,4022,3,80
43,No,,Rare,Human Resources,2,Bachelor's Degree,Life Sciences,1778,Male,1,Human Resources,Single,3539,0,Without Overtime,Y,13,39,None,Job Satisfaction,High,10,5,9,7,1,8,244,1,97,5033,3,80
28,No,,Rare,Research & Development,15,Associates Degree,Life Sciences,1102,Male,1,Laboratory Technician,Divorced,2207,1,Without Overtime,Y,16,208,100-200,Environment Satisfaction,Very Low,4,5,4,2,2,2,895,1,50,22482,3,80
40,No,,Rare,Research & Development,2,Associates Degree,Medical,352,Male,5,Research Director,Divorced,19436,0,Without Overtime,Y,19,27,100-200,Environment Satisfaction,Very Low,22,5,21,7,3,9,1416,1,49,5949,3,80
28,No,,Rare,Research & Development,1,Bachelor's Degree,Life Sciences,1506,Male,1,Research Scientist,Divorced,1563,1,Without Overtime,Y,14,26,100-200,Environment Satisfaction,Very Low,1,2,1,0,0,0,1423,1,72,12530,3,80
55,No,,Rare,Research & Development,22,Bachelor's Degree,Technical Degree,1694,Male,1,Research Scientist,Divorced,3537,5,Without Overtime,Y,12,365,100-200,Environment Satisfaction,Very Low,8,1,4,2,1,2,1441,1,94,23737,3,80
